kategori,nama_makanan,protein_g,karbohidrat_g,lemak_g,serat_g,gula_g,kalori
beef and vegetables excluding carrots,"beef and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce",12,4.4,9.2,0.9,1.6,148
beef,"beef, tofu, and vegetables excluding carrots, broccoli,  and dark-green leafy; no potatoes, soy-based sauce",7.4,4.5,8,0.9,1.7,119.4
beef and vegetables,"beef and vegetables, hawaiian style",4.3,14.1,1.5,1.8,5.6,87.2
pepper steak,pepper steak,11.9,4.4,9.1,0.7,1.7,147.2
beef,"beef, ground, with egg and onion",21.9,1,14.5,0.1,0.5,222.4
beef salad,beef salad,17.9,2.8,19.3,0.4,2.1,256.8
beef taco filling: beef,"beef taco filling: beef, cheese, tomato, taco sauce",13,6.3,11.3,0.9,4.1,179.2
stir fried beef and vegetables in soy sauce,stir fried beef and vegetables in soy sauce,10.8,4.2,3.7,0.9,2.6,93.5
beef and vegetables including carrots,"beef and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, gravy",8.1,4.5,7.3,1,1,116.3
beef and vegetables excluding carrots,"beef and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy",8.1,6.5,7.3,0.9,0.9,124.4
seasoned shredded soup meat,seasoned shredded soup meat,18.2,3.6,12.8,0.9,1.7,202.5
beef stew with vegetables excluding potatoes,"beef stew with vegetables excluding potatoes, puerto rican style",15.1,6.7,14.1,2.2,2.8,214.5
corned beef with tomato sauce and onion,"corned beef with tomato sauce and onion, puerto rican style",19.2,2,12.4,0.4,1.1,196.1
beef steak with onions,"beef steak with onions, puerto rican style",20.9,3.9,24.1,0.7,1.6,316.5
cabbage with ham hocks,cabbage with ham hocks,8,4.5,2.5,1.7,2.7,72.3
ham or pork salad,ham or pork salad,13.3,2.8,18.1,0.4,2.1,227
frankfurters or hot dogs and sauerkraut,frankfurters or hot dogs and sauerkraut,7.9,3.5,18.2,1.1,1.5,209.8
pork and vegetables including carrots,"pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce",11.2,3.1,7.3,1.5,1.3,122.8
greens with ham or pork,greens with ham or pork,4.9,4.7,1.4,3.6,0.8,51
pork,"pork, tofu, and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-base sauce",7,4.9,7.8,1.3,1.6,117.6
pork and vegetables,"pork and vegetables, hawaiian style",7.4,7.3,3.6,1.7,2.3,91.5
pork and watercress with soy-based sauce,pork and watercress with soy-based sauce,14.9,3.5,12.7,0.5,1,187.5
kung pao pork,kung pao pork,17.3,4.8,14.9,1.1,1.5,222.4
moo shu pork,"moo shu pork, without chinese pancake",10.4,4,10.6,0.9,1.8,153.4
pork and onions with soy-based sauce,pork and onions with soy-based sauce,11,5.5,9.1,0.8,2.2,148.5
pork hash,pork hash,13,1.9,13.6,0.5,0.6,182.2
ham and vegetables including carrots broccoli,"ham and vegetables including carrots broccoli, and/or dark- green leafy; no potatoes, no sauce",7.4,2.6,8.3,1.2,1.1,114.7
ham and vegetables excluding carrots,"ham and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",7.6,5.1,7.8,1.1,1,121.2
pork and vegetables excluding carrots,"pork and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",10.1,5.5,7,1.2,1.1,125.6
pork,"pork, tofu, and vegetables, excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce",7.1,4.5,8,0.9,1.7,118.9
pork chow mein or chop suey,"pork chow mein or chop suey, no noodles",10.3,3.8,4.3,0.8,1.8,95.5
pork and vegetables including carrots,"pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",7.8,4.5,7.1,1.7,2.5,113.1
pork and vegetables excluding  carrots,"pork and vegetables excluding  carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce",7.8,6.4,7.1,1.5,2.4,121.3
sausage and vegetables including  carrots,"sausage and vegetables including  carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",5.6,4.9,8.3,1.7,2.8,117.1
sausage and vegetables,"sausage and vegetables, excluding carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce",5.6,6.9,8.3,1.6,2.7,125.3
sausage and peppers,"sausage and peppers, no sauce",14,3.3,19.9,0.3,1.9,247.8
pork and vegetables including carrots,"pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",11.1,4.8,9,1.3,1.6,144.7
pork and vegetables excluding carrots,"pork and vegetables excluding carrots, broccoli, and dark- green leafy; no potatoes, soy-based sauce",11.3,4.4,9.4,0.9,1.6,147.1
pork shish kabob with vegetables,"pork shish kabob with vegetables, excluding potatoes",13.8,5,5.2,0.9,2.3,121.7
stuffed christophine,"stuffed christophine, puerto rican style",12.6,4.4,16.1,1.5,1.7,213.2
pork chop stewed with vegetables,"pork chop stewed with vegetables, puerto rican style",10.8,5.2,3.2,1.3,2.5,92.7
lamb or mutton stew with vegetables including carrots,"lamb or mutton stew with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, gravy",13.5,6.4,3.8,1.8,1.3,113.7
lamb or mutton stew with vegetables excluding carrots,"lamb or mutton stew with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy",14.4,6.8,3.8,1.8,1.8,119.4
veal goulash with vegetables excluding carrots,"veal goulash with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce",12.6,2.8,3.6,0.4,1.1,94
veal goulash with vegetables including carrots,"veal goulash with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",13,2.6,3.7,0.4,1,95.9
veal with vegetables including carrots,"veal with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cream or white sauce",9.4,6,6.7,0.8,2.8,121.9
veal with vegetables excluding carrots,"veal with vegetables excluding carrots, broccoli, and dark-green leafy; and potatoes, cream or white sauce",10.7,6.7,6.3,0.9,2.2,125.8
lamb shish kabob with vegetables,"lamb shish kabob with vegetables, excluding potatoes",12.1,5,5.7,0.9,2.3,119.8
chicken or turkey and vegetables including carrots,"chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce",9.7,2.9,7.8,1.4,1.2,120.2
chicken or turkey and vegetables excluding carrots,"chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",8.7,5.1,8,1.1,1,126.8
chicken or turkey shish kabob with vegetables,"chicken or turkey shish kabob with vegetables, excluding potatoes",13,5,3.7,0.9,2.3,105.2
chicken or turkey creole,"chicken or turkey creole, without rice",13.8,3,4.2,1.1,1.8,105.1
chicken or turkey and vegetables including carrots,"chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, gravy",7.1,4.5,7.4,1,1,113.2
chicken or turkey and vegetables excluding carrots,"chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy",7.2,6.4,7.4,0.9,0.9,121.4
chicken or turkey a la king with vegetables including carrots,"chicken or turkey a la king with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cream, white, or soup-based sauce",9.4,6.8,13.7,0.6,2.6,187.8
chicken or turkey a la king with vegetables excluding carrorts,"chicken or turkey a la king with vegetables excluding carrorts, broccoli, and dark-green leafy; no potatoes, cream, white, or soup-based sauce",9.5,6.4,13.2,0.5,2.5,182.8
chicken or turkey divan,chicken or turkey divan,15.5,4,7.2,1.3,1,143.1
chicken or turkey and vegetables including carrots,"chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",8.2,5.4,4.6,0.9,2.9,95.3
chicken or turkey and vegetables excluding carrots,"chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce",10.6,4.4,8.2,0.9,1.7,134.1
chicken or turkey and vegetables including carrots,"chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",7.2,4.4,7.8,1.6,2.5,116.8
chicken or turkey and vegetables excluding carrots,"chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce",7.3,6.4,7.8,1.5,2.4,124.8
general tso chicken,general tso chicken,12.9,24,16.4,0.9,11.6,294.8
moo goo gai pan,moo goo gai pan,7.2,4.7,2.4,1.2,2,69.2
kung pao chicken,kung pao chicken,9.8,6.9,7,1.5,3,129.3
almond chicken,almond chicken,16.1,4.7,13.3,1.2,1.4,202.7
chicken or turkey chow mein or chop suey,"chicken or turkey chow mein or chop suey, no noodles",9.8,3.8,3.2,0.8,1.8,83.6
chicken or turkey salad,"chicken or turkey salad, made with mayonnaise",14,2.8,18.8,0.4,2.1,235.9
chicken or turkey salad with nuts and/or fruits,chicken or turkey salad with nuts and/or fruits,12.5,6,17.8,1.1,4.1,234.5
chicken or turkey salad with egg,chicken or turkey salad with egg,13.8,2.7,18.1,0.4,2,228.6
chicken or turkey salad,"chicken or turkey salad, made with light mayonnaise",13.6,4.7,8.2,0.4,2.7,146.5
chicken or turkey salad,"chicken or turkey salad, made with mayonnaise-type salad dressing",13.7,5.9,8,0.4,4.1,149.9
chicken or turkey salad,"chicken or turkey salad, made with light mayonnaise-type salad dressing",13.6,4.7,8.2,0.4,2.7,146.5
chicken or turkey salad,"chicken or turkey salad, made with creamy dressing",13.8,3.9,13.1,0.4,3,188.8
chicken or turkey salad,"chicken or turkey salad, made with light creamy dressing",13.8,4.2,6.4,0.4,3.2,129.2
chicken or turkey salad,"chicken or turkey salad, made with italian dressing",13.7,5.3,7.8,0.4,4.3,146.4
chicken or turkey salad,"chicken or turkey salad, made with light italian dressing",13.6,4.8,4.7,0.4,4,116.2
chicken or turkey salad,"chicken or turkey salad, made with any type of fat free dressing",13.4,6.2,3.8,0.9,4.3,112.6
chicken or turkey garden salad,"chicken or turkey garden salad, chicken and/or turkey, tomato and/or carrots, other vegetables, no dressing",10.2,2.8,1.3,1,1.2,64.2
chicken or turkey garden salad,"chicken or turkey garden salad, chicken and/or turkey, other vegetables excluding tomato and carrots, no dressing",11,2.4,1.4,0.9,1,66.3
chicken or turkey garden salad with bacon and cheese,"chicken or turkey garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",11.1,2.8,5.6,0.9,1.1,105.9
chicken or turkey,"chicken or turkey, breaded, fried, garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",6.9,6.1,7.7,1.2,1.2,121.7
chicken or turkey garden salad with cheese,"chicken or turkey garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",10.4,2.8,4.5,0.9,1.1,93.5
chicken or turkey,"chicken or turkey, breaded, fried, garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing",6.6,6.2,7.9,1.3,1.4,122.2
asian chicken or turkey garden salad,"asian chicken or turkey garden salad, chicken and/or turkey, lettuce, fruit, nuts, no dressing",11.5,9.4,5.4,2,3,132.4
asian chicken or turkey garden salad with crispy noodles,"asian chicken or turkey garden salad with crispy noodles, chicken and/or turkey, lettuce, fruit, nuts, crispy noodles, no dressing",10.4,7.9,5.3,1.9,3,120.5
chicken or turkey caesar garden salad,"chicken or turkey caesar garden salad, chicken and/or turkey, lettuce, tomato, cheese, no dressing",8.7,2.7,2,1,1,63.1
chicken or turkey,"chicken or turkey, breaded, fried, caesar garden salad, chicken and/or turkey, lettuce, tomatoes, cheese, no dressing",6.5,6.8,6.9,1.2,0.9,114.9
chicken or turkey and vegetables including carrots,"chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cheese sauce",9.8,3.9,7.2,0.9,0.8,120
chicken or turkey and vegetables excluding carrots,"chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, cheese sauce",9.9,5.5,7.2,0.7,0.7,126.8
chicken or turkey fricassee,"chicken or turkey fricassee, with sauce, no potatoes, potatoes reported separately, puerto rican style",14,2.5,13.1,0.7,1.2,184.2
chicken or turkey fricassee,"chicken or turkey fricassee, no sauce, no potatoes, puerto rican style",25.2,0,11,0,0,199.7
crab salad,crab salad,9.4,1.2,15.9,0.4,0.6,185.5
lobster salad,lobster salad,10.3,1.2,15.4,0.4,0.6,184.5
salmon salad,salmon salad,10.9,2.7,17.4,0.4,2,210.3
shrimp chow mein or chop suey,"shrimp chow mein or chop suey, no noodles",8.8,4.3,1.7,0.8,1.7,67.5
tuna salad,"tuna salad, made with mayonnaise",10.1,2.8,15.8,0.4,2.1,194.4
tuna salad,"tuna salad, made with light mayonnaise",9.8,4.7,5.4,0.4,2.7,106.6
tuna salad,"tuna salad, made with mayonnaise-type salad dressing",9.9,5.8,5.2,0.4,4.1,109.8
tuna salad,"tuna salad, made with light mayonnaise-type salad dressing",9.8,4.7,5.4,0.4,2.7,106.6
tuna salad,"tuna salad, made with creamy dressing",10,3.9,10.3,0.4,3,148.5
tuna salad,"tuna salad, made with light creamy dressing",9.9,7.3,1.2,0.4,3.1,79.1
tuna salad,"tuna salad, made with italian dressing",9.9,5.3,5.1,0.4,4.2,106.4
tuna salad,"tuna salad, made with light italian dressing",9.8,4.8,2,0.4,3.9,76.6
tuna salad,"tuna salad, made with any type of fat free dressing",9.6,6.2,1.2,0.8,4.3,73.6
shrimp salad,shrimp salad,10.5,1.2,16.6,0.4,0.6,196.2
seafood salad,seafood salad,10.1,1.2,16,0.4,0.6,188.6
tuna salad with cheese,tuna salad with cheese,11.4,2.8,17.6,0.4,1.9,214.8
tuna salad with egg,tuna salad with egg,10.3,2.7,15.4,0.4,2,190.6
shrimp garden salad,"shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",8.2,2.6,2,0.9,1.2,61.7
shrimp garden salad,"shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",8.7,2.2,2.2,0.8,1,63.3
crab salad made with imitation crab,crab salad made with imitation crab,4.1,8.6,16.3,0.6,3.6,197.3
fish,"fish, tofu, and vegetables, tempura",4,4.6,15.9,1.1,1.6,177.6
seafood garden salad with seafood,"seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing",7.7,2.4,0.5,0.9,1,44.9
seafood garden salad with seafood,"seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing",7.1,2.9,0.5,1,1.3,44.3
seafood garden salad with seafood,"seafood garden salad with seafood, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",8.4,2.2,2.1,0.7,1,61.2
seafood garden salad with seafood,"seafood garden salad with seafood, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",7.9,2.6,2,0.8,1.2,59.7
oysters rockefeller,oysters rockefeller,7.6,9.3,7.1,1.9,1.2,131.3
lomi salmon,lomi salmon,7.6,3.3,1.9,1,1.8,60.2
shrimp and vegetables including carrots,"shrimp and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce",9.4,3.8,7.2,1.6,1.4,117.8
shrimp and vegetables excluding carrots,"shrimp and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce",9.2,6.8,6.9,1.3,1.2,126
shrimp and vegetables including carrots,"shrimp and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",9.2,5.3,6.4,1.3,1.6,115.6
shrimp and vegetables excluding carrots,"shrimp and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce",9.4,4.9,6.6,0.9,1.6,117
shrimp shish kabob with vegetables,"shrimp shish kabob with vegetables, excluding potatoes",11.1,5.7,1.6,0.9,2.3,81.7
shrimp creole,"shrimp creole, no rice",14.3,4.5,5.2,1,1.3,121.6
kung pao shrimp,kung pao shrimp,14.3,5.6,10.9,1.1,1.5,177.5
tuna casserole with vegetables and mushroom sauce,"tuna casserole with vegetables and mushroom sauce, no noodles",8.9,8.4,5.1,0.9,1.8,114.7
shellfish mixture and vegetables including carrots,"shellfish mixture and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",9.4,6,6.4,1.3,1.6,119.3
shellfish mixture and vegetables excluding carrots,"shellfish mixture and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce",9.6,5.7,6.6,0.9,1.6,120.9
shellfish mixture and vegetables including carrots,"shellfish mixture and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, mushroom sauce",6.2,5.9,6.9,1.1,1.6,110.8
shellfish mixture and vegetables excluding carrots,"shellfish mixture and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, mushroom sauce",6.3,7.6,6.9,1,1.5,118
fish and vegetables including carrots,"fish and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce",6.3,4.4,7.3,1.6,2.5,108
fish and vegetables excluding carrots,"fish and vegetables excluding carrots, broccoli, and dark- green leafy; no potatoes, tomato-based sauce",6.3,6.3,7.3,1.5,2.4,115.9
fish and vegetables including carrots,"fish and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",7.8,4.8,6,1.3,1.6,104.4
fish and vegetables excluding  carrots,"fish and vegetables excluding  carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce",8,4.4,6.2,0.9,1.6,105.2
fish shish kabob with vegetables,"fish shish kabob with vegetables, excluding potatoes",9.3,5,1.1,0.9,2.3,66.8
fried fish with sauce,"fried fish with sauce, puerto rican style",11.8,3.4,10.3,0.8,1.7,153.6
lobster with sauce,"lobster with sauce, puerto rican style",10.8,4,10.6,1,2.2,153.9
octopus salad,"octopus salad, puerto rican style",9.7,5.6,12,1,2.1,168.5
codfish salad,"codfish salad, puerto rican style, serenata",6.6,2.8,15.9,0.7,1.5,181.1
chow mein or chop suey,"chow mein or chop suey, ns as to type of meat, no noodles",9.8,3.8,3.2,0.8,1.8,83.6
lau lau,lau lau,15.2,0,8.3,0,0,135.9
julienne salad,"julienne salad, meat, cheese, eggs, vegetables, no dressing",11,2.6,6.3,0.7,1.1,111
